id,model,model_type,category,subcategory,prompt_text,style_tags,use_case,popularity_score,why_it_works,model_specific_technique
veo_31_0328,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Display a chic urban studio apartment with smooth dolly push shots from entrance to living space, using rim lighting to highlight minimalist decor and reflective surfaces. Employ rack focus to transition between artwork and sleek furnishings. Add cut transitions to a wide shot of the balcony terrace overlooking city lights at night with bokeh effects. Include native audio of soft nightlife ambiance combined with mellow electronic beats. Timestamp: [00:00-00:06] Dolly push entrance to living, [00:06-00:14] Rack focus decor, [00:14-00:20] Balcony night wide. Quality: photorealistic 4K.","urban, minimalist, rim lighting, dolly push, night",real_estate_video,8,Dolly movements with rim lighting create a sleek and stylish studio presentation.,dolly push with rim lighting and rack focus
veo_31_0329,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Film a luxury countryside estate exterior at afternoon magic hour with crane shots rising from landscaped gardens to the rooftop, highlighting symmetry and stonework. Transition to steadycam interior walkthrough emphasizing classic furnishings under warm studio lighting. Use cut transitions to detail shots of handcrafted woodwork and fireplaces with soft film grain. Audio includes birdsong, rustling leaves, and subtle orchestral music. Timestamp: [00:00-00:08] Crane up exterior garden to roof, [00:08-00:16] Steadycam interior, [00:16-00:20] Detail close-ups. Quality: cinematic 4K.","countryside, luxury, magic hour, crane shot, studio lighting",real_estate_video,9,Crane shots paired with steadycam interiors reveal grandeur and intricate estate details.,crane shot with steadycam and warm studio lighting
veo_31_0330,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Showcase a sleek modern townhouse interior using tracking shots with natural diffused light highlighting open-plan living and polished concrete floors. Use rack focus to alternate between designer furniture and city views through large windows. Cut to aerial drone fly-over exterior at sunset with warm golden hour tones and lens flare effects on the facade. Add native audio of footsteps, soft conversation, and faint street sounds. Timestamp: [00:00-00:10] Tracking interior, [00:10-00:20] Aerial exterior sunset. Quality: cinematic 4K.","modern, townhouse, golden hour, tracking shot, aerial",real_estate_video,9,Combining dynamic tracking interior shots with golden hour aerials creates a comprehensive luxury experience.,tracking shot with natural diffused light and aerial drone
veo_31_0331,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Film a luxury penthouse rooftop terrace at twilight using a dolly push from the outdoor lounge to glass railing overlooking the city skyline. Use neon-lit accents on furniture and subtle lens flare from city lights. Transition to close-ups with bokeh on cocktails and lounge details. Capture native audio of gentle evening breeze and soft lounge music. Timestamp: [00:00-00:08] Dolly push terrace, [00:08-00:15] Neon-lit close-ups, [00:15-00:20] Skyline bokeh shots. Quality: photorealistic 4K.","luxury, twilight, neon-lit, dolly push, bokeh",real_estate_video,9,Dolly moves combined with neon accents and bokeh create a glamorous twilight rooftop vibe.,dolly push with neon-lit accents and bokeh
veo_31_0332,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Highlight an eco-friendly modern home with exterior drone shots at dawn showcasing solar panels and green roofing surrounded by lush greenery. Transition to tracking shots inside focusing on sustainable materials under natural diffused light. Use cut transitions to detail up-close shots of recycled wood cabinetry and smart home controls. Include ambient nature sounds with soft instrumental music. Timestamp: [00:00-00:07] Drone exterior dawn, [00:07-00:15] Tracking interior, [00:15-00:20] Detail shots. Quality: cinematic 4K with subtle film grain.","eco-friendly, modern, dawn, aerial drone, natural lighting",real_estate_video,8,Drone dawn shots combined with natural interior lighting effectively emphasize sustainable architecture.,aerial drone with tracking interior and natural diffused lighting
veo_31_0333,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Film a chic boutique hotel lobby with steadycam pans and dolly pushes showcasing marble floors, artistic sculptures, and dramatic chandeliers under studio lighting. Use rack focus to shift attention between reception desk and guest seating. Cut to intimate close-ups of textured wall panels with subtle film grain. Audio includes soft chatter and elegant piano music. Timestamp: [00:00-00:06] Steadycam lobby pan, [00:06-00:14] Dolly push reception, [00:14-00:20] Detail close-ups. Quality: cinematic 4K.","chic, boutique, studio lighting, steadycam, cinematic",real_estate_video,9,Steadycam and dolly shots with studio lighting capture luxury and artistic detail in hospitality spaces.,steadycam with dolly push and rack focus
veo_31_0334,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Present an ultra-modern glass house exterior at night using aerial drone with neon-lit colored landscaping. Use crane down shot to move from roofline to entrance highlighting transparency and architectural lines. Transition smoothly to interior handheld shots emphasizing open spaces with rim lighting on furniture edges. Include subtle lens flare on light fixtures. Audio: soft nighttime ambiance with electronic background tones. Timestamp: [00:00-00:08] Aerial drone neon-lit exterior, [00:08-00:16] Crane down entrance, [00:16-00:20] Handheld interior rim lighting. Quality: photorealistic 4K.","ultra-modern, night, neon-lit, aerial drone, handheld",real_estate_video,9,Neon lighting and drone movement dramatize the modern glass house’s architectural brilliance.,aerial drone with crane down and handheld rim lighting
veo_31_0335,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Film a minimalist Japanese-style home interior with smooth dolly push shots capturing tatami mats, sliding shoji doors, and natural wood under soft natural diffused morning light. Use rack focus to move between indoor garden views and calligraphy art. Cut transitions bring emphasis on detail shots of handcrafted ceramics. Audio: gentle wind chimes and ambient nature sounds. Timestamp: [00:00-00:10] Dolly push main rooms, [00:10-00:18] Rack focus garden and art, [00:18-00:20] Close-ups. Quality: cinematic 4K.","minimalist, Japanese-style, natural lighting, dolly push, cinematic",real_estate_video,8,Smooth dolly and delicate rack focus under natural light evoke serene minimalist living.,dolly push with natural diffused lighting and rack focus
veo_31_0336,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Showcase an upscale suburban mansion exterior at dusk with a crane up shot from garden path to rooftop, highlighting elegant landscaping and facade lighting. Transition to tracking shots inside luxurious open-plan living with warm rim lighting and rich textures. Use cut close-ups on marble countertops and crystal chandeliers with subtle film grain for depth. Overlay native audio of soft classical strings and distant evening sounds. Timestamp: [00:00-00:07] Crane up exterior dusk, [00:07-00:15] Tracking interior, [00:15-00:20] Detail close-ups. Quality: cinematic 4K.","upscale, suburban, dusk, crane shot, rim lighting",real_estate_video,10,Elevated crane shots combined with warm interior lighting emphasize mansion elegance and comfort.,crane shot with tracking interior and rim lighting
veo_31_0337,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"A luxury modern villa at golden hour with floor-to-ceiling glass walls showcasing an open-plan living space and infinity pool. Begin with a wide aerial drone shot slowly descending to reveal the property nestled in lush greenery. Cut to a smooth dolly push into the living room emphasizing natural diffused lighting through the large windows. Use rack focus to shift attention from minimalist furniture to the panoramic outdoor view. Transition seamlessly to a close-up of the kitchen island with rim light highlighting the marble textures. End with a handheld steadicam walkthrough of the master bedroom, highlighting spaciousness and high-end finishes. Audio: ambient nature sounds with soft instrumental music fading in. Cinematic 4K, photorealistic quality with subtle film grain.","modern, luxury, golden hour, aerial drone, photorealistic",real_estate_video,9,"Combines dynamic camera movements and golden hour lighting to highlight luxury details and spaciousness, engaging potential buyers emotionally.",Timestamp multi-shot with aerial drone and dolly push
veo_31_0338,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Showcase a cozy urban loft apartment with exposed brick walls and industrial décor under soft neon-lit lighting for a trendy vibe. Start with a handheld tracking shot entering through a large window, capturing cityscape reflections on glass surfaces. Cut to a close-up with shallow depth of field focusing on designer furniture and unique art pieces. Employ a slow crane up shot to reveal an open mezzanine bedroom bathed in natural diffused light from skylights. Use subtle lens flare effects on metallic fixtures to emphasize the industrial style. Include audio of city murmurs blended with upbeat lounge music. Finish with a fade out while panning across the rooftop terrace view at twilight. Cinematic 4K quality with film grain for texture.","urban, industrial, neon-lit, handheld, cinematic",real_estate_video,8,The interplay of neon lighting and industrial textures with dynamic camera work creates an inviting lifestyle atmosphere for urban buyers.,Handheld tracking shot combined with crane up and lens flare
veo_31_0339,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Present a classic suburban family home interior during natural diffused daylight. Open with a steadycam walkthrough from the entrance hall leading into the spacious living room decorated with warm tones and family photos. Use a slow rack focus effect shifting from a vase of fresh flowers in the foreground to the fireplace and seating area. Transition via dissolve to a close-up of the kitchen’s handcrafted cabinetry and marble countertops. Follow with a dolly pull back to capture the dining area set for a family meal, emphasizing warmth and comfort with rim lighting. Overlay soft piano music and subtle fireplace crackling sounds. Finish with an aerial drone shot circling the property’s landscaped garden. Film-quality, photorealistic 4K.","classic, suburban, natural light, steadicam, warm",real_estate_video,9,"Natural lighting and family-oriented staging create an emotional connection, while smooth camera techniques provide a comforting flow.",Steadicam walkthrough with rack focus and aerial drone circle
veo_31_0340,Veo 3.1,video,Architecture & Real Estate,Property Showcase,"Highlight a sleek high-rise penthouse at magic hour featuring panoramic city skyline views through floor-to-ceiling windows. Begin with a drone tracking shot approaching the building, then cut to a crane down shot inside emphasizing minimalist decor and polished concrete floors with rim lighting accentuating edges and textures. Use a slow dolly push across the open living area to the outdoor terrace where soft bokeh lights from the city create a cinematic backdrop. Include a camera rack focus from a glass of wine in the foreground to the vibrant skyline outside. Add background audio of ambient city noises with subtle jazz music. End with a fade-out while zooming out aerially. Cinematic 4K, photorealistic with subtle film grain.","high-rise, minimalist, magic hour, drone, cinematic",real_estate_video,10,"The combination of magic hour lighting and cinematic depth of field highlights luxury and exclusivity, captivating discerning buyers.",Drone tracking with crane down and dolly push plus rack focus
veo_31_0341,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A surreal, photorealistic music video scene featuring a dancer clad in flowing iridescent fabric moving gracefully through a shifting kaleidoscopic environment. The camera employs slow dolly pushes combined with seamless rack focus transitions shifting between the dancer and the morphing abstract forms. Golden hour lighting bathes the scene in warm glows, contrasted with occasional neon-lit accents pulsing to the rhythm. Incorporate film grain and subtle bokeh to enhance cinematic texture. Timestamp: [00:00-00:05] Wide tracking shot of the dancer entering the frame; [00:05-00:10] Close-up on fabric details blending into the background. Audio: ethereal ambient music with soft chimes and rhythmic bass pulses.","surreal, kaleidoscopic, iridescent, cinematic, photorealistic",art_film,9,Combines fluid motion and shifting abstract environments with immersive camera work and lighting to create an evocative visual narrative.,Dolly push with rack focus transitions
veo_31_0342,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"An avant-garde art film segment showcasing fractured human silhouettes composed of glitch-inspired particle effects dissolving and reforming against a backdrop of deep blues and purples. Utilize handheld camera with subtle shake to enhance the fragmented, unstable feel. Neon-lit rim lighting highlights edges of the figures, creating a stark contrast with shadowed areas. Timestamp: [00:00-00:07] Medium shot tracking fragmented forms; [00:07-00:15] Extreme close-up on particle dispersion and reassembly. Audio: glitch electronic beats with sporadic static interference sounds complementing the visual disruptions.","avant-garde, glitch, fragmented, neon-lit, dynamic",art_film,8,The glitch particle effects paired with handheld camera create a tense and immersive experience that visually interprets music beats.,Handheld camera with dynamic particle effects
veo_31_0343,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A dreamlike sequence featuring translucent geometric shapes floating and slowly rotating in a foggy, pastel-colored studio environment. The camera uses gentle crane up and down movements combined with smooth steadicam tracking to explore the shapes from varied angles. Natural diffused lighting softens edges and creates ethereal shadows. Timestamp: [00:00-00:08] Wide establishing shot of the studio filled with floating shapes; [00:08-00:16] Medium close-ups highlighting translucency and internal reflections. Audio: minimalistic piano chords with gentle wind chimes underscoring the serene atmosphere.","dreamlike, translucent, geometric, pastel, ethereal",art_film,9,Combines soft lighting and fluid camera movement to evoke a meditative and immersive abstract environment.,Crane movement with steadicam tracking under natural diffused lighting
veo_31_0344,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,A high-contrast black-and-white art film scene capturing slow-motion liquid metal droplets merging and separating on a reflective surface. The camera uses macro close-ups and subtle rack focus shifts to reveal the intricate fluid dynamics. Studio lighting with sharp rim lights emphasizes the metallic sheen and textures. Timestamp: [00:00-00:06] Extreme close-up on droplets forming; [00:06-00:12] Slow pull-back to reveal abstract patterns formed. Audio: ambient industrial tones with metallic clangs and liquid splashes timed to movement.,"monochrome, liquid metal, macro, high-contrast, textured",art_film,8,Macro detail and dramatic lighting transform familiar liquid behavior into hypnotic abstract artistry.,Macro close-ups with rack focus and sharp rim lighting
veo_31_0345,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"An experimental music video featuring a sequence of fractal patterns pulsating rhythmically to the soundtrack, rendered with dynamic camera dolly and zoom cuts that intensify viewer immersion. The visuals employ vivid neon palettes against deep black backgrounds with subtle lens flare effects accentuating key fractal nodes. Timestamp: [00:00-00:04] Wide shot of fractal expansion; [00:04-00:10] Rapid zoom-ins on evolving details; [00:10-00:15] Slow dolly back to reveal full mandala-like fractal. Audio: dense electronic synth layers matched with fractal pulsations.","fractal, neon, psychedelic, dynamic, experimental",art_film,9,"Dynamic camera work combined with vibrant fractal visuals creates hypnotic, music-synced visual stimulation.",Dolly and zoom cuts with lens flare accents
veo_31_0346,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A minimalistic art film capturing the slow movement of smoke trails forming abstract shapes against a dark background. The camera uses a steady dolly push forward combined with a soft focus lens to create a dreamy, intimate atmosphere. Rim lighting with a cool blue hue outlines the smoke details. Timestamp: [00:00-00:05] Wide shot introducing smoke trails; [00:05-00:12] Close-up tracking of swirling forms. Audio: soft ambient synth pads with gentle wind-like sounds.","minimalistic, smoke, dreamy, intimate, cool tones",art_film,7,The combination of controlled lighting and subtle camera motion aesthetically elevates simple smoke patterns into moving abstract art.,Steady dolly push with soft focus and rim lighting
veo_31_0347,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A vibrant, kinetic art film sequence of paint splashes captured in ultra-slow motion with a macro lens, revealing droplets and fine texture details as they collide and merge on a glass surface. The lighting is studio bright with high key setting, emphasizing color saturation and gloss. The camera does slow crane ups combined with subtle tracking shots around the paint forms. Timestamp: [00:00-00:06] Medium close-up of paint impact; [00:06-00:14] Extreme macro close-ups revealing micro droplets and surface tension. Audio: rhythmic percussion with splattering paint sound effects.","kinetic, colorful, ultra-slow motion, macro, high key",art_film,9,Ultra-slow motion combined with macro detail and bright lighting captures the beauty and complexity of abstract color movement.,Ultra-slow motion with macro close-ups and high key studio lighting
veo_31_0348,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,A hypnotic art film visual featuring a continuous aerial drone shot over a vast field of bioluminescent plants glowing in sync with electronic music beats. Camera performs smooth tracking and slow crane ups to reveal the glowing field patterns and their slow pulsations. Magic hour lighting blends with natural bioluminescence creating a surreal atmosphere. Timestamp: [00:00-00:07] Wide aerial establishing shot; [00:07-00:15] Smooth crane movement revealing glowing details. Audio: ambient electronic music with natural insect-like sounds.,"hypnotic, bioluminescent, aerial, surreal, ambient",art_film,8,Combining natural glowing elements with ethereal lighting and immersive aerial movement generates captivating abstract imagery.,Aerial drone with magic hour lighting and smooth crane shots
veo_31_0349,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"An abstract music video scene portraying distorted reflections on rippling water with layers of translucent textures shifting dynamically. The camera uses slow handheld tracking along the water’s edge, combined with lens flare and film grain to add depth and texture. Neon-lit accents reflect from unseen sources creating pops of color. Timestamp: [00:00-00:08] Wide shot tracking reflections; [00:08-00:16] Close-up on surface distortions and refractions. Audio: ambient synth waves blended with soft water dripping sounds.","distorted, translucent, textured, neon-lit, immersive",art_film,8,The interplay of natural elements and neon-lit artificial colors creates a rich visual texture synchronized with sound.,Handheld tracking with lens flare and film grain overlays
veo_31_0350,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A visually striking art film segment showing colorful smoke bombs exploding in ultra-slow motion inside a dark industrial warehouse. The camera uses slow steadycam tracking coupled with dynamic rack focus shifts moving from the expanding smoke to the gritty environment textures. Neon rim lighting highlights smoke edges with a vibrant color palette. Timestamp: [00:00-00:07] Wide shot of initial explosion; [00:07-00:15] Medium shots focusing on smoke tendrils. Audio: deep bass tones with soft crackling, timed to expansion.","vibrant, industrial, ultra-slow motion, dynamic focus, textured",art_film,9,The contrast between vibrant smoke and harsh industrial textures combined with slow motion creates powerful visual tension.,Steadycam tracking with rack focus and neon rim lighting
veo_31_0351,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,A conceptual art film showing fragmented glass sculptures rotating slowly within a dark space illuminated by shifting colored gels. Use a dolly pull combined with a crane up approach to reveal intricate reflections and refracted light patterns. Incorporate film-quality grain and subtle lens flare to elevate texture and depth. Timestamp: [00:00-00:05] Wide shot showing multiple sculptures; [00:05-00:12] Close-up revealing detailed light refractions. Audio: experimental synth layers with crystalline chimes.,"conceptual, fragmented, rotating, colored gels, reflective",art_film,8,The interplay of fragmenting light and rotating sculptures creates a visually stimulating abstract experience.,Dolly pull with crane up and colored gel lighting
veo_31_0352,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,An immersive art film scene featuring swirling ink drops dispersing in clear water captured with macro lenses in cinematic 4K. The camera employs slow dolly pushes combined with subtle zooms to explore the evolving shapes and gradients. Natural diffused light enhances soft color transitions with gentle bokeh in the background. Timestamp: [00:00-00:06] Medium close-up on first ink drop; [00:06-00:14] Extreme close-ups revealing detailed gradients and flows. Audio: gentle orchestral strings with water ripple effects.,"immersive, cinematic 4K, macro, swirling, natural diffused",art_film,9,The combination of macro detail and diffused lighting makes fluid abstract forms visually poetic and engaging.,Cinematic 4K macro with dolly pushes and natural diffused lighting
veo_31_0353,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A futuristic, neon-lit art film shot inside a mirrored cubical room where silhouettes dance and multiply infinitely. Use steadicam with continuous tracking movements combined with anamorphic lens flares to enhance depth and visual complexity. The lighting cycles through saturated neon colors synced to the track's beats. Timestamp: [00:00-00:07] Wide shot showing mirrored reflections; [00:07-00:15] Medium close-up on dancer silhouette with shifting colors. Audio: pulsating synthwave with layered reverb.","futuristic, neon-lit, mirrored, anamorphic, dynamic",art_film,10,"Infinite reflections combined with dynamic neon lighting and fluid camera movement create a mesmerizing, futuristic visual experience.",Steadicam tracking with anamorphic lens flare
veo_31_0354,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A poetic art film frame capturing ripples on a metallic liquid surface reflecting fragmented neon lights. The camera gently cranes up while slowly pulling back to reveal an abstract, fluid environment. Use subtle film grain overlay and shallow depth of field to emphasize texture. Lighting is high contrast, combining natural diffused highlights with sharp neon reflections. Timestamp: [00:00-00:06] Close-up on ripple details; [00:06-00:13] Wide shot showing fluid surface and reflections. Audio: mellow electronic tones with water drop echoes.","poetic, metallic, fluid, shallow depth, high contrast",art_film,8,The merging of natural fluid dynamics with sharp neon reflections and delicate camera movement creates an exquisite abstract mood.,Crane up with shallow depth of field and film grain
veo_31_0355,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,An abstract art film portraying swirling smoke rings interlaced with colorful light trails inside a dark haze-filled studio. The camera uses slow dolly pushes combined with rack focus shifts to alternate between the smoke's soft edges and vibrant light strands. Neon-lit accent lighting with a palette of magentas and cyans creates a vivid environment. Timestamp: [00:00-00:07] Medium shot of smoke rings forming; [00:07-00:15] Close-ups revealing intricate light trails inside smoke. Audio: dreamy synth pads with echoing pulses.,"abstract, smoke rings, neon accent, colorful, dynamic focus",art_film,9,The interplay of smoke and neon light with dynamic camera focus creates a compelling and visually rich abstract narrative.,Dolly push with rack focus and neon accent lighting
veo_31_0356,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,A contemplative art film segment featuring slow-motion crystal droplets falling and shattering softly on reflective surfaces. Use macro lenses combined with steadycam tracking and subtle zoom-out to reveal the fragile beauty of momentary structures. Studio lighting with cool white and soft blue tones highlights shape and clarity. Timestamp: [00:00-00:06] Extreme close-up on droplets forming; [00:06-00:14] Pull back revealing wider scene. Audio: delicate piano notes with soft glass chimes.,"contemplative, slow-motion, crystal droplets, macro, cool tones",art_film,7,Macro slow-motion reveals ephemeral beauty of fragile forms enhanced by cool studio lighting and precise camera work.,Macro slow-motion with steadycam tracking and subtle zoom
veo_31_0357,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,An inspired montage capturing layered projections of abstract shapes and colors over human faces in dimly lit studio with natural diffused light. Camera uses handheld close-ups and slow dolly pulls to explore emotional expressions interwoven with the abstract visuals. Incorporate film grain and subtle lens flare to enhance intimacy. Timestamp: [00:00-00:05] Medium close-up on face projections; [00:05-00:12] Extreme close-ups blending human skin and shapes. Audio: haunting vocal layers with ambient synth textures.,"layered, projection, intimate, film grain, emotive",art_film,8,The fusion of abstract projections and emotional human expressions creates a powerful artistic contrast.,Handheld close-ups with natural diffused lighting and film grain
veo_31_0358,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,A dynamic art film showcasing liquid mercury-like surfaces reflecting fragmented city neon lights at night. The camera employs slow aerial drone tracking combined with subtle zoom-ins on reflective details. Neon rim lighting and film-quality grain create a gritty yet surreal urban mood. Timestamp: [00:00-00:07] Wide aerial shot over reflective liquid surface; [00:07-00:15] Medium close-ups highlighting neon fragments. Audio: deep urban synth beats with distant cityscape ambiance.,"dynamic, liquid mercury, urban, neon rim lighting, surreal",art_film,9,The reflective liquid combined with urban neon lighting and aerial perspective delivers a visually striking futuristic cityscape impression.,Aerial drone tracking with neon rim lighting and grain overlays
veo_31_0359,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,An expressive abstract art film sequence featuring suspended floating orbs emitting bioluminescent glows in a misty studio setting. Use slow dolly pushes and crane ups transitioning into extreme close-ups revealing internal swirling lights. Lighting mixes soft natural diffusion with neon highlights creating an otherworldly ambiance. Timestamp: [00:00-00:08] Wide shot showing orb formations; [00:08-00:16] Close-ups on glowing orb interiors. Audio: soft ambient drones with subtle pulsations.,"expressive, bioluminescent, misty, soft diffusion, otherworldly",art_film,8,The blend of lighting techniques and gentle camera movement crafts a mystical visual atmosphere.,Dolly push with crane up and mixed natural/neon lighting
veo_31_0360,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,A mesmerizing art film sequence capturing slow-motion translucent fabric flowing underwater lit by shifting colored spotlights. The camera combines slow steadicam tracking and crane up movements to reveal layered depths and soft undulations. Incorporate subtle film grain and shallow depth of field for tactile texture. Timestamp: [00:00-00:07] Wide underwater shot of fabric flow; [00:07-00:15] Medium close-ups on folds and light refractions. Audio: ambient synth pads with water bubbles and gentle currents.,"mesmerizing, underwater, translucent fabric, tactile, soft undulations",art_film,9,The underwater environment combined with fabric movement and layered lighting creates an immersive sensory experience.,Steadicam tracking with crane up and shallow depth of field underwater
veo_31_0361,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A surreal art film scene unfolds in a vast desert of shifting neon sands under a twilight sky. [00:00-00:05] A slow dolly push captures a dancer clad in reflective metallic fabric performing fluid robotic movements, creating prismatic light effects. [00:05-00:10] Cut to an extreme close-up of water droplets on glass distorting colorful abstract patterns. The lighting is neon-lit with saturated blues and magentas, enhanced by subtle lens flares and anamorphic film grain for cinematic texture. The mood is hypnotic and otherworldly, emphasizing fluidity and transformation. Audio: ethereal synth music with gentle mechanical pulses | SFX: wind sweeping through sand dunes.","surreal, neon-lit, cinematic, anamorphic, film grain",art_film,9,The combination of surreal visuals and neon lighting creates an immersive hypnotic experience ideal for an avant-garde music video.,anamorphic lens with neon-lit lighting and dolly push
veo_31_0362,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"Inside a dark studio flooded with swirling colored smoke and shafts of golden hour light piercing through, an abstract silhouette performs interpretive dance. [00:00-00:04] A handheld camera circles around the figure, capturing dynamic shadows and highlights, focusing occasionally with rack focus on textured smoke particles. [00:04-00:08] Fade into a slow-motion sequence of paint splashes bursting in mid-air, captured with extreme close-up and shallow depth of field. The mood is intimate and emotional, blending tactile textures with fluid human movement. Audio: slow ambient piano with distant echoing vocals | SFX: soft brush strokes and paint splatter.","intimate, golden hour, slow motion, handheld, abstract",art_film,8,"The interplay of light, smoke, and painterly textures evokes deep emotional resonance through abstract visual storytelling.",handheld tracking with rack focus and golden hour lighting
veo_31_0363,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"In an urban rooftop at dawn, the camera cranes up revealing a kaleidoscopic projection of shifting geometric patterns on concrete surfaces and performers' bodies. [00:00-00:06] A steadycam follows dancers moving in sync with the pulsating visuals, their shadows merging with light play. [00:06-00:12] Dissolve to macro shots of reflective surfaces capturing refracted city lights with bokeh effects. Lighting is natural diffused morning light enhanced by projection-generated colors. The mood is futuristic and immersive, exploring the fusion of technology and human form. Audio: experimental electronic beats with glitch textures | SFX: subtle city ambient noise.","futuristic, projection mapping, steadycam, natural diffused, bokeh",art_film,9,The integration of projection art with dynamic camera movement delivers a visually rich exploration of urban futurism.,projection mapping combined with steadycam tracking and natural diffused lighting
veo_31_0364,Veo 3.1,video,Abstract & Artistic,Music Video & Art Film,"A dimly lit interior with cascading rim light reveals slow-motion footage of dripping colored liquids merging and separating on glass surfaces. [00:00-00:07] An aerial drone slowly descends capturing the mesmerizing flow patterns from above, with soft film grain and shallow depth of field emphasizing texture. [00:07-00:12] Cut to a close-up handheld shot of a musician plucking strings, the strings vibrating with visible abstract waves. Lighting is studio controlled with cool blue and warm amber hues, creating contrast and drama. The mood is contemplative and sensory, emphasizing the interplay of sound and visual rhythm. Audio: minimalistic plucked string composition | SFX: liquid droplets and subtle string resonance.","slow motion, rim light, studio lighting, film grain, aerial drone",art_film,8,The tactile textures of liquids combined with intimate musical visuals create a multisensory poetic experience.,aerial drone with rim lighting and slow-motion capture
veo_31_0365,Veo 3.1,video,Nature & Travel,Travel Documentary,"Capture the serene early morning mist rolling over the lush valleys of the Scottish Highlands. [00:00-00:05] Aerial drone shot sweeping across the fog-covered landscape, revealing scattered ancient castles and winding rivers. [00:05-00:10] Cut to a steadycam close-up of dew-covered heather and wildflowers swaying gently in the breeze. Use natural diffused golden hour lighting to enhance the soft, mystical atmosphere. Add ambient natural sounds of birdsong and distant water flowing. Emphasize cinematic 4K resolution with subtle film grain for a timeless, immersive experience.","aerial drone, golden hour, cinematic 4K, natural diffused, film grain",travel_video,9,The combination of aerial and close-up shots with golden hour lighting creates a visually rich and immersive introduction to a remote natural landscape.,Aerial drone with natural diffused lighting
veo_31_0366,Veo 3.1,video,Nature & Travel,Travel Documentary,"Document a bustling street market in Marrakech at dusk. [00:00-00:07] Handheld tracking shots weaving through colorful stalls filled with spices, textiles, and handcrafted lanterns. [00:07-00:12] Rack focus transitioning from a vendor’s face to vibrant merchandise. Employ neon-lit and warm incandescent lighting to highlight the vibrant colors and dynamic atmosphere. Include native audio capturing the chatter of vendors, calls of merchants, and ambient market sounds. Use film-quality depth of field to create a vivid, immersive scene.","handheld, rack focus, neon-lit, film-quality, native audio",travel_video,8,The lively market environment combined with dynamic camera techniques and vibrant lighting immerses viewers into local culture.,Handheld tracking shot with rack focus transition
veo_31_0367,Veo 3.1,video,Nature & Travel,Travel Documentary,Explore the pristine coral reefs of the Great Barrier Reef underwater. [00:00-00:06] Underwater steadycam dolly push through colorful coral formations with vibrant tropical fish. [00:06-00:10] Close-up of a sea turtle gliding gracefully. Utilize natural filtered sunlight penetrating the water surface for authentic lighting and film grain to enhance texture realism. Sync with native underwater audio of bubbles and distant marine life sounds. Emphasize photorealistic 4K quality for vivid detail and immersive depth of field.,"underwater steadycam, natural filtered light, photorealistic 4K, depth of field, native audio",travel_video,9,The underwater dolly push combined with natural filtered lighting captures the vibrant reef ecosystem authentically and beautifully.,Underwater steadycam dolly push with natural filtered sunlight
